date,ML_Full,ML_Base,Buy&Hold
2020-12-31,0.8412585736524001,0.6206157160887973,0.5220248697781527
2021-12-31,0.28908720433157065,0.3204529922812074,0.3960033815492565
2022-12-31,-0.11831942147044439,-0.10592161951950074,-0.3075665977616554
2023-12-31,0.6327929270355492,0.38799014647241603,0.6305476325309951
2024-12-31,0.050755250523752515,0.08352327652744407,0.36227182351078113
2025-12-31,0.18747079085466267,0.3419840642433647,0.27848987094787714
2026-12-31,0.07285712871067518,0.004655164127514766,0.021474081372124143
