date,strategy,equity,cum_return,drawdown,daily_ret,gross_ret,cost_ret,is_entry_day,rebalance_date,signal_date,year,month_num,month,quarter,year_quarter,day_of_week,days_since_start
2020-02-21,Buy&Hold,10678.03298716285,0.06780329871628488,-0.016262307204576776,-0.016262307204576776,-0.016262307204576776,0.0,False,,,2020,2,2020-02,Q1,2020-Q1,Friday,18
2020-02-21,ML_Base,10650.691915648897,0.06506919156488955,-0.0032155025055790043,-0.002219662542763401,-0.0008208116791142306,-0.0013988508636491703,True,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Friday,18
2020-02-21,ML_Full,10709.860582008601,0.07098605820086012,-0.0007773402997656165,-0.0007773402997656165,0.000423167501235866,-0.0012005078010014826,True,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Friday,18
2020-02-24,Buy&Hold,10321.38425636031,0.03213842563603109,-0.04911936992388999,-0.03340022747928417,-0.03340022747928417,0.0,False,,,2020,2,2020-02,Q1,2020-Q1,Monday,21
2020-02-24,ML_Base,10392.357421019582,0.03923574210195824,-0.027392694133496542,-0.02425518423359411,-0.02425518423359411,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Monday,21
2020-02-24,ML_Full,10448.035123485084,0.044803512348508434,-0.025205476318884146,-0.024447139766072747,-0.024447139766072747,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Monday,21
2020-02-25,Buy&Hold,9992.204063359386,-0.0007795936640614398,-0.07944583210713918,-0.031893027604129265,-0.031893027604129265,0.0,False,,,2020,2,2020-02,Q1,2020-Q1,Tuesday,22
2020-02-25,ML_Base,10102.989316942154,0.010298931694215474,-0.05447428117949271,-0.02784431793041999,-0.02784431793041999,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Tuesday,22
2020-02-25,ML_Full,10156.574592565104,0.01565745925651041,-0.0523985443026771,-0.027896205121366348,-0.027896205121366348,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Tuesday,22
2020-02-26,Buy&Hold,10050.76410983013,0.0050764109830130355,-0.0740508567334558,0.0058605735130530245,0.0058605735130530245,0.0,False,,,2020,2,2020-02,Q1,2020-Q1,Wednesday,23
2020-02-26,ML_Base,10209.987571689891,0.020998757168989135,-0.04446045274128596,0.010590752042893604,0.010590752042893604,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Wednesday,23
2020-02-26,ML_Full,10186.618604124378,0.01866186041243778,-0.04959545859409631,0.002958085059629012,0.002958085059629012,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Wednesday,23
2020-02-27,Buy&Hold,9598.583763204415,-0.040141623679558536,-0.11570898341762947,-0.04498964871570921,-0.04498964871570921,0.0,False,,,2020,2,2020-02,Q1,2020-Q1,Thursday,24
2020-02-27,ML_Base,9766.751865557919,-0.023324813444208115,-0.08594230989266949,-0.0434119731311887,-0.0434119731311887,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Thursday,24
2020-02-27,ML_Full,9808.815102714629,-0.019118489728537136,-0.08484426660910316,-0.037088215048787995,-0.037088215048787995,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Thursday,24
2020-02-28,Buy&Hold,9596.185557453717,-0.04038144425462831,-0.11592992349103781,-0.00024984995806276444,-0.00024984995806276444,0.0,False,,,2020,2,2020-02,Q1,2020-Q1,Friday,25
2020-02-28,ML_Base,9637.600947792345,-0.03623990522076548,-0.09802937744522455,-0.013223528102625315,-0.013223528102625315,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Friday,25
2020-02-28,ML_Full,9663.39503332133,-0.03366049666786697,-0.0984118595203558,-0.01482544709738195,-0.01482544709738195,0.0,False,2020-02-20,2020-02-20,2020,2,2020-02,Q1,2020-Q1,Friday,25
2020-03-02,Buy&Hold,10034.263091220479,0.003426309122047888,-0.07557105001206321,0.045651215385939636,0.045651215385939636,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Monday,28
2020-03-02,ML_Base,10136.188154899342,0.013618815489934155,-0.05136724482235866,0.05173353927060102,0.05173353927060102,0.0,False,2020-02-20,2020-02-20,2020,3,2020-03,Q1,2020-Q1,Monday,28
2020-03-02,ML_Full,10094.665780723923,0.009466578072392151,-0.05817459406104153,0.04462931981104808,0.04462931981104808,0.0,False,2020-02-20,2020-02-20,2020,3,2020-03,Q1,2020-Q1,Monday,28
2020-03-03,Buy&Hold,9769.136432310324,-0.02308635676896753,-0.09999643697690841,-0.02642213548717176,-0.02642213548717176,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Tuesday,29
2020-03-03,ML_Base,9922.249192981588,-0.007775080701841186,-0.07138951589531495,-0.02110645132552592,-0.02110645132552592,0.0,False,2020-02-20,2020-02-20,2020,3,2020-03,Q1,2020-Q1,Tuesday,29
2020-03-03,ML_Full,9912.378065217763,-0.008762193478223712,-0.07518191311286282,-0.018057825733492128,-0.018057825733492128,0.0,False,2020-02-20,2020-02-20,2020,3,2020-03,Q1,2020-Q1,Tuesday,29
2020-03-04,Buy&Hold,10223.309083527722,0.022330908352772072,-0.058154764772251344,0.0464905628418979,0.0464905628418979,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Wednesday,30
2020-03-04,ML_Base,10357.497529779881,0.03574975297798799,-0.030655186321541295,0.043865894550014196,0.043865894550014196,0.0,False,2020-02-20,2020-02-20,2020,3,2020-03,Q1,2020-Q1,Wednesday,30
2020-03-04,ML_Full,10326.506933985283,0.03265069339852844,-0.03654397319386127,0.04177896222710551,0.04177896222710551,0.0,False,2020-02-20,2020-02-20,2020,3,2020-03,Q1,2020-Q1,Wednesday,30
2020-03-05,Buy&Hold,9934.544871242731,-0.0065455128757268,-0.08475781425679885,-0.028245669765600723,-0.028245669765600723,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Thursday,31
2020-03-05,ML_Base,10103.650670163337,0.010365067016333773,-0.05441238598587861,-0.024508512687228125,-0.024508512687228125,0.0,False,2020-02-20,2020-02-20,2020,3,2020-03,Q1,2020-Q1,Thursday,31
2020-03-05,ML_Full,10069.244847194688,0.006924484719468715,-0.06054634975465123,-0.024912788848659707,-0.024912788848659707,0.0,False,2020-02-20,2020-02-20,2020,3,2020-03,Q1,2020-Q1,Thursday,31
2020-03-06,Buy&Hold,9770.26632384025,-0.022973367615975127,-0.09989234319033802,-0.016536091942975117,-0.016536091942975117,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Friday,32
2020-03-06,ML_Base,10179.160658649495,0.017916065864949537,-0.047345503709583014,0.007473535155876121,0.008683955902959773,-0.0012104207470836521,True,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Friday,32
2020-03-06,ML_Full,10133.525276945464,0.013352527694546312,-0.054549029669070936,0.006383838185113122,0.007996632797589342,-0.0016127946124762198,True,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Friday,32
2020-03-09,Buy&Hold,9075.190173534333,-0.09248098264656679,-0.16392778953528742,-0.07114198602855626,-0.07114198602855626,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Monday,35
2020-03-09,ML_Base,9370.722184670076,-0.06292778153299239,-0.12300621612364926,-0.07942093666558528,-0.07942093666558528,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Monday,35
2020-03-09,ML_Full,9338.646411720749,-0.0661353588279251,-0.128710683573662,-0.07844050747404993,-0.07844050747404993,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Monday,35
2020-03-10,Buy&Hold,9532.622033222247,-0.04673779667777522,-0.12178585545421727,0.05040465829817076,0.05040465829817076,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Tuesday,36
2020-03-10,ML_Base,9906.943284752519,-0.00930567152474815,-0.0728219760738309,0.057223028227180506,0.057223028227180506,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Tuesday,36
2020-03-10,ML_Full,9862.375572228442,-0.01376244277715577,-0.0798471114741155,0.056081913525537576,0.056081913525537576,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Tuesday,36
2020-03-11,Buy&Hold,9135.825169889793,-0.0864174830110207,-0.15834165475849016,-0.04162515433314917,-0.04162515433314917,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Wednesday,37
2020-03-11,ML_Base,9504.147083510206,-0.0495852916489794,-0.11051915220358643,-0.04065796983639175,-0.04065796983639175,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Wednesday,37
2020-03-11,ML_Full,9503.957062596242,-0.04960429374037578,-0.1132873130283838,-0.03634200573759078,-0.03634200573759078,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Wednesday,37
2020-03-12,Buy&Hold,8269.191552335154,-0.17308084476648455,-0.23818221682240925,-0.09486101161512184,-0.09486101161512184,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Thursday,38
2020-03-12,ML_Base,8571.160202924275,-0.1428839797075725,-0.1978361890964967,-0.09816629229199038,-0.09816629229199038,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Thursday,38
2020-03-12,ML_Full,8537.958326027412,-0.14620416739725883,-0.2034143337706411,-0.10164174040417469,-0.10164174040417469,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Thursday,38
2020-03-13,Buy&Hold,9035.659161463967,-0.0964340838536033,-0.16756967251642452,0.09268954580116939,0.09268954580116939,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Friday,39
2020-03-13,ML_Base,9459.573850936633,-0.05404261490633666,-0.1146907034590754,0.1036515042280101,0.1036515042280101,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Friday,39
2020-03-13,ML_Full,9422.437241539174,-0.05775627584608267,-0.1208930565197388,0.10359372601005605,0.10359372601005605,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Friday,39
2020-03-16,Buy&Hold,7928.077602626812,-0.20719223973731882,-0.2696081030572465,-0.12257894405323089,-0.12257894405323089,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Monday,42
2020-03-16,ML_Base,8345.825432261674,-0.16541745677383257,-0.21892497918842724,-0.11773769476567715,-0.11773769476567715,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Monday,42
2020-03-16,ML_Full,8205.189852058176,-0.17948101479418233,-0.2344614045590796,-0.1291860437249416,-0.1291860437249416,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Monday,42
2020-03-17,Buy&Hold,8493.888635637457,-0.15061113643625434,-0.21748149501611713,0.07136799882271272,0.07136799882271272,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Tuesday,43
2020-03-17,ML_Base,8910.567316860832,-0.10894326831391676,-0.16607151575971557,0.06766758892608613,0.06766758892608613,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Tuesday,43
2020-03-17,ML_Full,8714.007196706109,-0.12859928032938917,-0.18698909466974156,0.062011647971838335,0.062011647971838335,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Tuesday,43
2020-03-18,Buy&Hold,8143.168739563677,-0.18568312604363224,-0.24979235056374938,-0.041290851707459275,-0.041290851707459275,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Wednesday,44
2020-03-18,ML_Base,8525.525138145134,-0.14744748618548653,-0.20210711585639718,-0.04321185902351131,-0.04321185902351131,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Wednesday,44
2020-03-18,ML_Full,8266.620529741265,-0.17333794702587346,-0.22872996439030646,-0.0513410945005824,-0.0513410945005824,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Wednesday,44
2020-03-19,Buy&Hold,8233.876985071454,-0.17661230149285456,-0.2414356503867957,0.011139182842554884,0.011139182842554884,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Thursday,45
2020-03-19,ML_Base,8591.895364576367,-0.14081046354236337,-0.19589561210379647,0.007784884257073898,0.007784884257073898,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Thursday,45
2020-03-19,ML_Full,8517.505975878788,-0.14824940241212115,-0.20532252403662443,0.030349215285121477,0.030349215285121477,0.0,False,2020-03-05,2020-03-05,2020,3,2020-03,Q1,2020-Q1,Thursday,45
2020-03-20,Buy&Hold,7909.766083282754,-0.20902339167172457,-0.27129509276899944,-0.039363097405551994,-0.039363097405551994,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Friday,46
2020-03-20,ML_Base,8127.195263629592,-0.1872804736370408,-0.23938629423753244,-0.054085865950217804,-0.05238015022061497,-0.001705715729602833,True,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Friday,46
2020-03-20,ML_Full,8129.242941273151,-0.18707570587268496,-0.2415471993375954,-0.04558412235989995,-0.04462875111101091,-0.0009553712488890378,True,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Friday,46
2020-03-23,Buy&Hold,7965.538571047619,-0.2034461428952381,-0.26615692748132624,0.007051091925807995,0.007051091925807995,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Monday,49
2020-03-23,ML_Base,8230.051079501147,-0.17699489204988528,-0.22976015130241778,0.012655757925720101,0.012655757925720101,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Monday,49
2020-03-23,ML_Full,8396.893132682744,-0.16031068673172555,-0.21657561972816108,0.032924368645781375,0.032924368645781375,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Monday,49
2020-03-24,Buy&Hold,8639.227571940763,-0.1360772428059237,-0.20409182015331795,0.08457544896484515,0.08457544896484515,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Tuesday,50
2020-03-24,ML_Base,9220.308647454378,-0.07796913525456217,-0.1370832247628362,0.12032216548688215,0.12032216548688215,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Tuesday,50
2020-03-24,ML_Full,9453.039298681018,-0.054696070131898145,-0.11803790554037485,0.1257782074047718,0.1257782074047718,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Tuesday,50
2020-03-25,Buy&Hold,8533.406851314692,-0.1466593148685308,-0.21384079093134323,-0.012248863656487585,-0.012248863656487585,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Wednesday,51
2020-03-25,ML_Base,9187.71004558643,-0.08122899544135709,-0.1401340857997817,-0.003535521761188332,-0.003535521761188332,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Wednesday,51
2020-03-25,ML_Full,9484.269061875908,-0.051573093812409154,-0.11512419001602647,0.003303674321892247,0.003303674321892247,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Wednesday,51
2020-03-26,Buy&Hold,9062.774396319975,-0.09372256036800242,-0.16507162080512872,0.06203472472705629,0.06203472472705629,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Thursday,52
2020-03-26,ML_Base,9878.774024349825,-0.012122597565017545,-0.0754583007650027,0.07521612842966971,0.07521612842966971,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Thursday,52
2020-03-26,ML_Full,10077.457922678732,0.007745792267873197,-0.059780075435144964,0.06254449941612025,0.06254449941612025,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Thursday,52
2020-03-27,Buy&Hold,8743.9687035253,-0.1256031296474701,-0.19444230893251302,-0.03517749409321391,-0.03517749409321391,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Friday,53
2020-03-27,ML_Base,9390.514909334437,-0.060948509066556245,-0.12115384059116163,-0.04942507175605959,-0.04942507175605959,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Friday,53
2020-03-27,ML_Full,9641.739772633271,-0.0358260227366729,-0.10043228051608522,-0.043236910874606946,-0.043236910874606946,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Friday,53
2020-03-30,Buy&Hold,9099.517347754427,-0.09004826522455733,-0.16168659415142994,0.04066215883020963,0.04066215883020963,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Monday,56
2020-03-30,ML_Base,9807.579764990143,-0.019242023500985694,-0.08212127952754289,0.04441341712168856,0.04441341712168856,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Monday,56
2020-03-30,ML_Full,9969.507909392352,-0.0030492090607647793,-0.06985173776582887,0.03399470888951024,0.03399470888951024,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Monday,56
2020-03-31,Buy&Hold,8957.192702674021,-0.10428072973259783,-0.1747985706875247,-0.01564090046111377,-0.01564090046111377,0.0,False,,,2020,3,2020-03,Q1,2020-Q1,Tuesday,57
2020-03-31,ML_Base,9531.893940976162,-0.04681060590238373,-0.1079223596575909,-0.02810946539513126,-0.02810946539513126,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Tuesday,57
2020-03-31,ML_Full,9755.676469745416,-0.02443235302545832,-0.08980206468329366,-0.021448545062638824,-0.021448545062638824,0.0,False,2020-03-19,2020-03-19,2020,3,2020-03,Q1,2020-Q1,Tuesday,57
2020-04-01,Buy&Hold,8619.974794012642,-0.13800252059873586,-0.20586552541922998,-0.03764772288093221,-0.03764772288093221,0.0,False,,,2020,4,2020-04,Q2,2020-Q2,Wednesday,58
2020-04-01,ML_Base,9136.435008492226,-0.08635649915077737,-0.14493285028275926,-0.0414879702746081,-0.0414879702746081,0.0,False,2020-03-19,2020-03-19,2020,4,2020-04,Q2,2020-Q2,Wednesday,58
2020-04-01,ML_Full,9242.166733749313,-0.0757833266250687,-0.13771217147272863,-0.052637019850813524,-0.052637019850813524,0.0,False,2020-03-19,2020-03-19,2020,4,2020-04,Q2,2020-Q2,Wednesday,58
2020-04-02,Buy&Hold,8808.875908194976,-0.11911240918050248,-0.18846258740099964,0.021914346468105972,0.021914346468105972,0.0,False,,,2020,4,2020-04,Q2,2020-Q2,Thursday,59
2020-04-02,ML_Base,9304.511353193906,-0.06954886468060939,-0.12920280230831693,0.01839627212862054,0.01839627212862054,0.0,False,2020-03-19,2020-03-19,2020,4,2020-04,Q2,2020-Q2,Thursday,59
2020-04-02,ML_Full,9394.39671259691,-0.06056032874030903,-0.12350921867185483,0.01647124351173026,0.01647124351173026,0.0,False,2020-03-19,2020-03-19,2020,4,2020-04,Q2,2020-Q2,Thursday,59
2020-04-03,Buy&Hold,8691.485114052517,-0.13085148859474827,-0.19927747710249777,-0.01332642159634112,-0.01332642159634112,0.0,False,,,2020,4,2020-04,Q2,2020-Q2,Friday,60
2020-04-03,ML_Base,9165.875527551356,-0.08341244724486441,-0.14217755013618272,-0.01489985023178697,-0.013716309803551218,-0.0011835404282357527,True,2020-04-02,2020-04-02,2020,4,2020-04,Q2,2020-Q2,Friday,60
2020-04-03,ML_Full,9259.691387284884,-0.0740308612715116,-0.13607713329626947,-0.014338901095309442,-0.013549740888019912,-0.0007891602072895298,True,2020-04-02,2020-04-02,2020,4,2020-04,Q2,2020-Q2,Friday,60
2020-04-06,Buy&Hold,9311.732524278526,-0.06882674757214735,-0.1421357959490861,0.07136265000594477,0.07136265000594477,0.0,False,,,2020,4,2020-04,Q2,2020-Q2,Monday,63
2020-04-06,ML_Base,9936.089796296701,-0.006391020370329903,-0.07009419171077025,0.08403062712669267,0.08403062712669267,0.0,False,2020-04-02,2020-04-02,2020,4,2020-04,Q2,2020-Q2,Monday,63
2020-04-06,ML_Full,10121.715700672268,0.012171570067226911,-0.05565085504982881,0.0930942811518632,0.0930942811518632,0.0,False,2020-04-02,2020-04-02,2020,4,2020-04,Q2,2020-Q2,Monday,63
2020-04-07,Buy&Hold,9287.84632766122,-0.071215367233878,-0.14433636528411398,-0.002565172115396086,-0.002565172115396086,0.0,False,,,2020,4,2020-04,Q2,2020-Q2,Tuesday,64
2020-04-07,ML_Base,9959.423901967346,-0.004057609803265416,-0.06791038290476947,0.0023484193630519457,0.0023484193630519457,0.0,False,2020-04-02,2020-04-02,2020,4,2020-04,Q2,2020-Q2,Tuesday,64
2020-04-07,ML_Full,10207.649134320747,0.02076491343207465,-0.047633324525514276,0.008490006653987714,0.008490006653987714,0.0,False,2020-04-02,2020-04-02,2020,4,2020-04,Q2,2020-Q2,Tuesday,64
2020-04-08,Buy&Hold,9496.316789805313,-0.050368321019468754,-0.12513055727694888,0.022445511563129683,0.022445511563129683,0.0,False,,,2020,4,2020-04,Q2,2020-Q2,Wednesday,65
2020-04-08,ML_Base,10228.318347801585,0.0228318347801586,-0.042744899085252475,0.02699899597416693,0.02699899597416693,0.0,False,2020-04-02,2020-04-02,2020,4,2020-04,Q2,2020-Q2,Wednesday,65
2020-04-08,ML_Full,10519.7964878837,0.051979648788369914,-0.018510190152548844,0.03057974950504838,0.03057974950504838,0.0,False,2020-04-02,2020-04-02,2020,4,2020-04,Q2,2020-Q2,Wednesday,65
2020-04-09,Buy&Hold,9469.732811007781,-0.053026718899221836,-0.12757966583458735,-0.002799398902327055,-0.002799398902327055,0.0,False,,,2020,4,2020-04,Q2,2020-Q2,Thursday,66
